model,bs,seq_len,latency
resnet152,16,0,47071
resnet152,16,0,47473
resnet152,16,0,65734
resnet152,16,0,82629
resnet152,16,0,68666
resnet152,16,0,48416
resnet152,16,0,46239
resnet152,16,0,64460
resnet152,16,0,66184
resnet152,16,0,79234
resnet152,16,0,65385
resnet152,16,0,67843
resnet152,16,0,61143
resnet152,16,0,67540
resnet152,16,0,63213
resnet152,16,0,70266
resnet152,16,0,57158
resnet152,16,0,58976
resnet152,16,0,73005
resnet152,16,0,50243
resnet152,16,0,58700
resnet152,16,0,68075
resnet152,16,0,45549
resnet152,16,0,56803
resnet152,16,0,53745
resnet152,16,0,71366
resnet152,16,0,85258
resnet152,16,0,73859
resnet152,16,0,40920
resnet152,16,0,61172
resnet152,16,0,69209
resnet152,16,0,55791
resnet152,16,0,57796
resnet152,16,0,80659
resnet152,16,0,59848
resnet152,16,0,67311
resnet152,16,0,58023
resnet152,16,0,61952
resnet152,16,0,77184
resnet152,16,0,87623
resnet152,16,0,65065
resnet152,16,0,70627
resnet152,16,0,63625
resnet152,16,0,55383
resnet152,16,0,44881
resnet152,16,0,46310
resnet152,16,0,65204
resnet152,16,0,72784
resnet152,16,0,82557
resnet152,16,0,66655
resnet152,16,0,69554
resnet152,16,0,67279
resnet152,16,0,59336
resnet152,16,0,50818
resnet152,16,0,53005
resnet152,16,0,69417
resnet152,16,0,62965
resnet152,16,0,46290
resnet152,16,0,53905
resnet152,16,0,53214
resnet152,16,0,50829
resnet152,16,0,69000
resnet152,16,0,52223
resnet152,16,0,77122
resnet152,16,0,67494
resnet152,16,0,85657
resnet152,16,0,92288
resnet152,16,0,67153
resnet152,16,0,46066
resnet152,16,0,50882
resnet152,16,0,66328
resnet152,16,0,68549
resnet152,16,0,71811
resnet152,16,0,90323
resnet152,16,0,72398
resnet152,16,0,73188
resnet152,16,0,82262
resnet152,16,0,42099
resnet152,16,0,96447
resnet152,16,0,62208
resnet152,16,0,51523
resnet152,16,0,49642
resnet152,16,0,81620
resnet152,16,0,59317
resnet152,16,0,71388
resnet152,16,0,56977
resnet152,16,0,52598
resnet152,16,0,42827
resnet152,16,0,54074
resnet152,16,0,79383
resnet152,16,0,51124
resnet152,16,0,47307
resnet152,16,0,52447
resnet152,16,0,64972
resnet152,16,0,76396
resnet152,16,0,69307
resnet152,16,0,77973
resnet152,16,0,67865
resnet152,16,0,66597
resnet152,16,0,66891
resnet152,16,0,74459
resnet152,16,0,58030
resnet152,16,0,68210
resnet152,16,0,65626
resnet152,16,0,65440
resnet152,16,0,68313
resnet152,16,0,79444
resnet152,16,0,74838
resnet152,16,0,55898
resnet152,16,0,42874
resnet152,16,0,45624
resnet152,16,0,71817
resnet152,16,0,64942
resnet152,16,0,50931
resnet152,16,0,48109
resnet152,16,0,55788
resnet152,16,0,66104
resnet152,16,0,83368
resnet152,16,0,56183
resnet152,16,0,72332
resnet152,16,0,50686
resnet152,16,0,82803
resnet152,16,0,53173
resnet152,16,0,65541
resnet152,16,0,49571
resnet152,16,0,56469
resnet152,16,0,72457
resnet152,16,0,68052
resnet152,16,0,58970
resnet152,16,0,76555
resnet152,16,0,51474
resnet152,16,0,57385
resnet152,16,0,71896
resnet152,16,0,67678
resnet152,16,0,55273
resnet152,16,0,48674
resnet152,16,0,66083
resnet152,16,0,56814
resnet152,16,0,84005
resnet152,16,0,60674
resnet152,16,0,67828
resnet152,16,0,63951
resnet152,16,0,64998
resnet152,16,0,60128
resnet152,16,0,63504
resnet152,16,0,66245
resnet152,16,0,46717
resnet152,16,0,66453
resnet152,16,0,67479
resnet152,16,0,67660
resnet152,16,0,61804
resnet152,16,0,62794
resnet152,16,0,52969
resnet152,16,0,76852
resnet152,16,0,67238
resnet152,16,0,55277
resnet152,16,0,76791
resnet152,16,0,64950
resnet152,16,0,58250
resnet152,16,0,61744
resnet152,16,0,55117
resnet152,16,0,63192
resnet152,16,0,57181
resnet152,16,0,76785
resnet152,16,0,63865
resnet152,16,0,84659
resnet152,16,0,63387
resnet152,16,0,56683
resnet152,16,0,78550
resnet152,16,0,82219
resnet152,16,0,57391
resnet152,16,0,65311
resnet152,16,0,68114
resnet152,16,0,53147
resnet152,16,0,60240
resnet152,16,0,61941
resnet152,16,0,65850
resnet152,16,0,54114
resnet152,16,0,88104
resnet152,16,0,78879
resnet152,16,0,68006
resnet152,16,0,71705
resnet152,16,0,87604
resnet152,16,0,79138
resnet152,16,0,63566
resnet152,16,0,49610
resnet152,16,0,73146
resnet152,16,0,54345
resnet152,16,0,59050
resnet152,16,0,61016
resnet152,16,0,49966
resnet152,16,0,68915
resnet152,16,0,53862
resnet152,16,0,59505
resnet152,16,0,41693
resnet152,16,0,71880
resnet152,16,0,106426
resnet152,16,0,62453
resnet152,16,0,68861
resnet152,16,0,73547
resnet152,16,0,53741
resnet152,16,0,51345
resnet152,16,0,78583
resnet152,16,0,65977
resnet152,16,0,77814
resnet152,16,0,71891
resnet152,16,0,41635
resnet152,16,0,60374
resnet152,16,0,49675
resnet152,16,0,50138
resnet152,16,0,63298
resnet152,16,0,62627
resnet152,16,0,44894
resnet152,16,0,48154
resnet152,16,0,54922
resnet152,16,0,49505
resnet152,16,0,74484
resnet152,16,0,56710
resnet152,16,0,46061
resnet152,16,0,63422
resnet152,16,0,76575
resnet152,16,0,61982
resnet152,16,0,54567
resnet152,16,0,68049
resnet152,16,0,52879
resnet152,16,0,73642
resnet152,16,0,68082
resnet152,16,0,77664
resnet152,16,0,55340
resnet152,16,0,56146
