model,start,end,bs,seq_len,model,start,end,bs,seq_len,model,start,end,bs,seq_len,median,mean,var
resnet152,36,49,1,0,vgg19,3,20,1,0,bert,1,10,1,8,11076.5,12033.530612244898,2202.6158437606273
resnet152,13,45,1,0,vgg19,14,21,1,0,bert,7,11,1,16,17142.5,17143.04081632653,215.91683576479286
resnet152,40,44,1,0,vgg19,8,13,1,0,bert,0,8,1,8,11032.5,11723.540816326531,1922.53772112548
resnet152,36,51,1,0,vgg19,8,14,1,0,bert,7,12,1,8,8846.0,9069.969387755102,871.1306218285408
resnet152,22,44,1,0,vgg19,8,18,1,0,bert,1,8,1,8,12113.5,13034.551020408164,2121.3423749802187
resnet152,10,14,1,0,vgg19,7,18,1,0,bert,6,11,1,8,6620.0,7105.897959183673,1453.246699352697
resnet152,14,29,1,0,vgg19,15,21,1,0,bert,6,12,1,16,9128.5,10020.040816326531,1973.468090559479
resnet152,19,37,1,0,vgg19,0,5,1,0,bert,3,9,1,64,9985.0,10759.989795918367,1430.4569449390806
resnet152,3,38,1,0,vgg19,4,13,1,0,bert,5,11,1,32,18971.5,20419.19387755102,2616.7948952174274
resnet152,13,21,1,0,vgg19,7,17,1,0,bert,7,12,1,64,6953.5,7999.040816326531,2045.4047297633076
resnet152,41,45,1,0,vgg19,1,18,1,0,bert,2,10,1,32,12649.5,13275.479591836734,2408.0022723122706
resnet152,48,52,1,0,vgg19,11,21,1,0,bert,4,8,1,16,5504.0,6087.5204081632655,1107.1668129167904
resnet152,5,46,1,0,vgg19,13,22,1,0,bert,1,7,1,8,22053.0,23270.285714285714,2585.885254805481
resnet152,44,49,1,0,vgg19,1,7,1,0,bert,5,10,1,64,6961.5,7948.9795918367345,1825.8975594328097
resnet152,14,52,1,0,vgg19,0,7,1,0,bert,7,11,1,8,20356.0,20344.602040816328,130.86328274709172
resnet152,4,48,1,0,vgg19,1,16,1,0,bert,4,8,1,16,23766.5,25134.897959183672,2847.1090833413487
resnet152,2,31,1,0,vgg19,17,21,1,0,bert,1,5,1,64,15582.0,15593.438775510203,102.86736718295889
resnet152,7,30,1,0,vgg19,9,22,1,0,bert,8,12,1,32,12549.5,12981.102040816326,1370.9195966970783
resnet152,21,41,1,0,vgg19,17,21,1,0,bert,1,12,1,8,14527.0,15842.020408163266,2540.340126590764
resnet152,35,49,1,0,vgg19,9,14,1,0,bert,6,12,1,32,8137.0,8848.918367346938,1551.4313054005734
resnet152,23,44,1,0,vgg19,5,13,1,0,bert,1,9,1,32,11485.5,11823.632653061224,1155.1482490577234
resnet152,31,52,1,0,vgg19,0,8,1,0,bert,0,8,1,64,11825.5,13486.867346938776,2485.3376382859365
resnet152,16,24,1,0,vgg19,15,22,1,0,bert,7,11,1,8,5415.0,6097.428571428572,1432.7077190282969
resnet152,40,49,1,0,vgg19,7,21,1,0,bert,2,11,1,8,11522.5,12854.0,2310.569684148505
resnet152,3,24,1,0,vgg19,18,22,1,0,bert,0,10,1,64,12899.5,13115.214285714286,772.9495224694264
resnet152,41,49,1,0,vgg19,14,18,1,0,bert,6,10,1,64,5594.0,5938.642857142857,923.5349484564232
