model,bs,seq_len,latency
resnet152,16,0,39101
resnet152,16,0,38601
resnet152,16,0,38526
resnet152,16,0,38543
resnet152,16,0,38483
resnet152,16,0,38847
resnet152,16,0,38596
resnet152,16,0,41055
resnet152,16,0,38637
resnet152,16,0,50182
resnet152,16,0,42510
resnet152,16,0,38481
resnet152,16,0,38288
resnet152,16,0,53488
resnet152,16,0,48384
resnet152,16,0,38540
resnet152,16,0,38837
resnet152,16,0,38754
resnet152,16,0,38506
resnet152,16,0,38782
resnet152,16,0,38954
resnet152,16,0,38647
resnet152,16,0,38439
resnet152,16,0,38864
resnet152,16,0,38564
resnet152,16,0,38575
resnet152,16,0,38186
resnet152,16,0,49889
resnet152,16,0,45078
resnet152,16,0,39068
resnet152,16,0,49417
resnet152,16,0,43371
resnet152,16,0,38644
resnet152,16,0,38883
resnet152,16,0,42172
resnet152,16,0,38650
resnet152,16,0,38699
resnet152,16,0,38541
resnet152,16,0,58234
resnet152,16,0,42972
resnet152,16,0,54005
resnet152,16,0,47930
resnet152,16,0,54361
resnet152,16,0,47946
resnet152,16,0,56398
resnet152,16,0,42859
resnet152,16,0,42186
resnet152,16,0,54999
resnet152,16,0,42599
resnet152,16,0,51925
resnet152,16,0,44474
resnet152,16,0,51015
resnet152,16,0,44688
resnet152,16,0,53417
resnet152,16,0,43070
resnet152,16,0,38540
resnet152,16,0,52664
resnet152,16,0,47730
resnet152,16,0,58609
resnet152,16,0,47832
resnet152,16,0,51224
resnet152,16,0,48947
resnet152,16,0,50016
resnet152,16,0,47769
resnet152,16,0,45660
resnet152,16,0,38595
resnet152,16,0,38601
resnet152,16,0,51288
resnet152,16,0,42556
resnet152,16,0,38652
resnet152,16,0,38601
resnet152,16,0,48485
resnet152,16,0,42763
resnet152,16,0,38823
resnet152,16,0,39991
resnet152,16,0,39583
resnet152,16,0,38467
resnet152,16,0,38987
resnet152,16,0,38366
resnet152,16,0,38688
resnet152,16,0,38493
resnet152,16,0,38702
resnet152,16,0,38363
resnet152,16,0,38737
resnet152,16,0,38669
resnet152,16,0,38523
resnet152,16,0,38703
resnet152,16,0,38708
resnet152,16,0,38542
resnet152,16,0,39908
resnet152,16,0,38980
resnet152,16,0,38765
resnet152,16,0,38761
resnet152,16,0,38679
resnet152,16,0,38447
resnet152,16,0,41122
resnet152,16,0,39155
resnet152,16,0,39151
resnet152,16,0,38699
resnet152,16,0,38477
resnet152,16,0,38441
resnet152,16,0,54317
resnet152,16,0,42594
resnet152,16,0,40029
resnet152,16,0,38442
resnet152,16,0,38797
resnet152,16,0,49342
resnet152,16,0,43004
resnet152,16,0,38727
resnet152,16,0,38592
resnet152,16,0,39205
resnet152,16,0,38754
resnet152,16,0,38757
resnet152,16,0,38416
resnet152,16,0,38819
resnet152,16,0,38644
resnet152,16,0,38888
resnet152,16,0,38385
resnet152,16,0,39175
resnet152,16,0,39070
resnet152,16,0,38700
resnet152,16,0,49816
resnet152,16,0,43273
resnet152,16,0,38434
resnet152,16,0,38407
resnet152,16,0,38720
resnet152,16,0,38567
resnet152,16,0,38718
resnet152,16,0,38627
resnet152,16,0,39199
resnet152,16,0,38936
resnet152,16,0,38669
resnet152,16,0,55898
resnet152,16,0,48248
resnet152,16,0,38729
resnet152,16,0,38700
resnet152,16,0,38630
resnet152,16,0,38624
resnet152,16,0,38791
resnet152,16,0,39031
resnet152,16,0,38531
resnet152,16,0,38672
resnet152,16,0,51575
resnet152,16,0,42617
resnet152,16,0,38628
resnet152,16,0,38958
resnet152,16,0,40512
resnet152,16,0,39104
resnet152,16,0,39353
resnet152,16,0,38596
resnet152,16,0,38519
resnet152,16,0,38884
resnet152,16,0,38857
resnet152,16,0,38492
resnet152,16,0,38880
resnet152,16,0,39427
resnet152,16,0,38923
resnet152,16,0,53236
resnet152,16,0,45721
resnet152,16,0,59049
resnet152,16,0,46158
resnet152,16,0,55189
resnet152,16,0,48143
resnet152,16,0,54582
resnet152,16,0,40537
resnet152,16,0,38486
resnet152,16,0,43576
resnet152,16,0,50556
resnet152,16,0,52033
resnet152,16,0,43312
resnet152,16,0,39221
resnet152,16,0,53380
resnet152,16,0,44128
resnet152,16,0,55626
resnet152,16,0,43023
resnet152,16,0,55430
resnet152,16,0,49217
resnet152,16,0,58040
resnet152,16,0,45325
resnet152,16,0,55496
resnet152,16,0,44900
resnet152,16,0,42860
resnet152,16,0,50809
resnet152,16,0,42765
resnet152,16,0,38987
resnet152,16,0,39031
resnet152,16,0,38658
resnet152,16,0,38359
resnet152,16,0,38580
resnet152,16,0,39031
resnet152,16,0,38243
resnet152,16,0,38546
resnet152,16,0,38515
resnet152,16,0,38460
resnet152,16,0,38548
resnet152,16,0,38970
resnet152,16,0,38495
resnet152,16,0,38454
resnet152,16,0,38664
resnet152,16,0,38939
resnet152,16,0,38773
resnet152,16,0,38635
resnet152,16,0,39557
resnet152,16,0,39359
resnet152,16,0,39367
resnet152,16,0,38461
resnet152,16,0,38684
resnet152,16,0,39325
resnet152,16,0,45717
resnet152,16,0,42833
resnet152,16,0,39102
resnet152,16,0,38436
resnet152,16,0,38782
resnet152,16,0,39235
resnet152,16,0,39472
resnet152,16,0,51533
resnet152,16,0,42599
resnet152,16,0,39033
resnet152,16,0,38762
resnet152,16,0,39271
resnet152,16,0,39239
resnet152,16,0,38626
resnet152,16,0,39340
resnet152,16,0,38892
resnet152,16,0,38713
resnet152,16,0,39018
resnet152,16,0,38648
resnet152,16,0,38741
resnet152,16,0,38811
resnet152,16,0,38758
resnet152,16,0,38812
resnet152,16,0,38442
resnet152,16,0,39103
resnet152,16,0,39145
resnet152,16,0,38869
resnet152,16,0,38933
resnet152,16,0,38906
resnet152,16,0,39144
resnet152,16,0,38785
resnet152,16,0,38851
resnet152,16,0,39034
resnet152,16,0,38595
resnet152,16,0,39691
resnet152,16,0,39654
resnet152,16,0,38540
resnet152,16,0,38791
resnet152,16,0,39376
resnet152,16,0,38828
resnet152,16,0,38497
resnet152,16,0,38798
resnet152,16,0,38583
resnet152,16,0,38818
resnet152,16,0,38607
resnet152,16,0,38756
resnet152,16,0,48050
resnet152,16,0,39054
resnet152,16,0,38567
resnet152,16,0,38894
resnet152,16,0,38245
resnet152,16,0,39110
resnet152,16,0,49932
resnet152,16,0,47607
resnet152,16,0,38658
resnet152,16,0,39435
resnet152,16,0,38628
resnet152,16,0,38963
resnet152,16,0,38693
resnet152,16,0,38782
resnet152,16,0,38858
resnet152,16,0,39064
resnet152,16,0,39479
resnet152,16,0,38361
resnet152,16,0,38540
resnet152,16,0,39171
resnet152,16,0,49258
resnet152,16,0,54889
resnet152,16,0,44996
resnet152,16,0,58828
resnet152,16,0,44836
resnet152,16,0,55727
resnet152,16,0,44961
resnet152,16,0,56949
resnet152,16,0,43466
resnet152,16,0,38979
resnet152,16,0,43074
resnet152,16,0,56143
resnet152,16,0,59013
resnet152,16,0,42928
resnet152,16,0,52508
resnet152,16,0,45464
resnet152,16,0,58193
resnet152,16,0,43512
resnet152,16,0,43537
resnet152,16,0,47234
resnet152,16,0,49297
resnet152,16,0,53326
resnet152,16,0,48824
resnet152,16,0,56405
resnet152,16,0,44920
resnet152,16,0,40494
resnet152,16,0,56199
resnet152,16,0,47209
resnet152,16,0,47152
resnet152,16,0,38516
resnet152,16,0,53173
resnet152,16,0,42803
resnet152,16,0,38957
resnet152,16,0,38859
resnet152,16,0,38840
resnet152,16,0,38695
resnet152,16,0,39188
resnet152,16,0,53228
resnet152,16,0,41326
resnet152,16,0,39093
resnet152,16,0,38949
resnet152,16,0,38809
resnet152,16,0,38730
resnet152,16,0,47269
resnet152,16,0,38559
resnet152,16,0,38758
resnet152,16,0,38970
resnet152,16,0,51453
resnet152,16,0,41900
resnet152,16,0,39204
resnet152,16,0,40314
resnet152,16,0,41888
resnet152,16,0,39112
resnet152,16,0,38533
resnet152,16,0,39185
resnet152,16,0,39081
resnet152,16,0,39048
resnet152,16,0,39234
resnet152,16,0,38831
resnet152,16,0,38740
resnet152,16,0,39071
resnet152,16,0,38993
resnet152,16,0,38928
resnet152,16,0,38962
resnet152,16,0,38741
resnet152,16,0,38693
resnet152,16,0,39034
resnet152,16,0,49758
resnet152,16,0,43018
resnet152,16,0,39323
resnet152,16,0,38860
resnet152,16,0,39258
resnet152,16,0,39121
resnet152,16,0,38972
resnet152,16,0,38961
resnet152,16,0,38637
resnet152,16,0,38862
resnet152,16,0,38816
resnet152,16,0,38921
resnet152,16,0,38757
resnet152,16,0,40076
resnet152,16,0,38986
resnet152,16,0,38636
resnet152,16,0,38728
resnet152,16,0,38891
resnet152,16,0,39196
resnet152,16,0,38968
resnet152,16,0,39063
resnet152,16,0,38977
resnet152,16,0,38927
resnet152,16,0,39050
