model,start,end,bs,model,start,end,bs,median,mean,var
inception_v3,2,8,1,vgg16,13,18,2,13243.0,13322.33,468.6435544206279
inception_v3,0,6,1,vgg16,3,7,2,9033.0,9134.86,418.7048129649336
inception_v3,2,12,1,vgg16,14,18,2,23436.0,23775.62,1096.8290183980362
inception_v3,1,12,1,vgg16,2,8,2,23742.0,24053.15,680.3689054476255
inception_v3,8,12,1,vgg16,14,18,2,10431.0,10482.44,462.30328400304495
inception_v3,3,9,1,vgg16,12,17,2,14009.5,14104.78,377.65732033154075
inception_v3,3,8,1,vgg16,10,16,2,11062.5,11143.38,336.5739377907921
inception_v3,8,13,1,vgg16,0,8,2,13079.5,13095.05,72.7368372972045
inception_v3,2,9,1,vgg16,10,18,2,15824.0,15929.52,199.11893330369165
inception_v3,7,12,1,vgg16,7,18,2,13168.0,13175.19,55.940449587038536
inception_v3,8,12,1,vgg16,11,15,2,10380.0,10417.04,316.359413326046
inception_v3,6,13,1,vgg16,14,18,2,18496.0,18534.03,320.41065697008264
inception_v3,0,13,1,vgg16,4,13,2,27198.5,27405.58,522.2019184185367
inception_v3,4,11,1,vgg16,2,16,2,16445.5,16509.38,349.335162272566
inception_v3,1,9,1,vgg16,11,16,2,16539.0,16632.62,326.56236096647757
inception_v3,8,13,1,vgg16,14,18,2,13188.5,13220.76,354.33560701685064
inception_v3,8,12,1,vgg16,3,11,2,10553.0,10550.01,52.49542741991916
inception_v3,5,10,1,vgg16,3,12,2,12778.0,12812.63,406.4430994616589
inception_v3,3,12,1,vgg16,11,16,2,21310.0,21485.62,499.4209202666625
inception_v3,7,11,1,vgg16,10,18,2,10688.0,10698.41,84.2835802514345
inception_v3,8,12,1,vgg16,8,12,2,10539.5,10544.67,68.02941349151851
inception_v3,2,13,1,vgg16,13,17,2,26051.5,26212.49,341.8801689188772
inception_v3,7,13,1,vgg16,3,8,2,15950.0,15972.74,74.38892659529374
inception_v3,3,7,1,vgg16,7,17,2,8453.5,8503.27,328.5286549146056
inception_v3,1,7,1,vgg16,9,17,2,11016.5,11051.33,173.41822597408841
inception_v3,2,8,1,vgg16,10,15,2,13243.5,13320.79,393.34291133818596
inception_v3,6,12,1,vgg16,1,17,2,15960.5,15993.16,130.40680350349822
inception_v3,5,9,1,vgg16,9,17,2,9824.0,9836.71,84.20775439352364
inception_v3,4,8,1,vgg16,8,15,2,9091.0,9175.5,371.29434415299136
inception_v3,2,9,1,vgg16,3,12,2,16029.0,16102.09,213.20019207308422
inception_v3,9,13,1,vgg16,4,11,2,10421.0,10432.81,119.40751190775227
inception_v3,1,5,1,vgg16,4,18,2,7118.5,7155.15,350.9339930813201
inception_v3,4,8,1,vgg16,2,17,2,9193.0,9203.54,94.9059977029903
inception_v3,3,7,1,vgg16,4,12,2,8468.5,8474.65,95.0218264400343
inception_v3,8,13,1,vgg16,3,15,2,13205.0,13377.43,983.9025689060884
inception_v3,5,13,1,vgg16,9,15,2,19889.5,19983.07,473.2820566005011
inception_v3,5,9,1,vgg16,4,13,2,9860.0,9968.63,513.0504586295582
inception_v3,0,8,1,vgg16,7,14,2,14471.5,14642.51,620.7891348114913
inception_v3,7,13,1,vgg16,11,17,2,15984.0,15995.71,127.17148225919205
inception_v3,1,5,1,vgg16,9,17,2,7023.5,7036.02,102.14616781847472
inception_v3,0,10,1,vgg16,7,13,2,20201.0,20477.01,744.5892894072543
inception_v3,8,12,1,vgg16,5,15,2,10562.0,10778.22,1041.416262404232
inception_v3,8,13,1,vgg16,5,9,2,13068.0,13099.53,97.76752579461137
inception_v3,3,13,1,vgg16,1,18,2,24009.0,24168.54,461.7767083775447
inception_v3,6,11,1,vgg16,9,13,2,13269.5,13362.55,492.01348304695887
inception_v3,6,13,1,vgg16,12,18,2,18669.0,18836.27,740.400794907731
inception_v3,9,13,1,vgg16,13,18,2,10426.0,10493.79,486.2438749228621
inception_v3,0,11,1,vgg16,8,13,2,22004.5,22177.38,313.4533706949089
inception_v3,7,12,1,vgg16,4,15,2,13285.5,13307.35,121.50616239516413
inception_v3,7,11,1,vgg16,11,18,2,10615.5,10653.47,353.8740299880735
inception_v3,0,11,1,vgg16,10,16,2,22023.5,22299.04,695.1351943327284
inception_v3,0,10,1,vgg16,7,13,2,20179.5,20400.93,543.7336343284273
inception_v3,8,12,1,vgg16,6,12,2,10548.0,10603.07,339.56072372993907
inception_v3,2,7,1,vgg16,3,7,2,10491.0,10553.57,384.8516143918328
inception_v3,6,13,1,vgg16,2,6,2,18606.0,18639.08,539.2330420143038
inception_v3,7,12,1,vgg16,1,13,2,13335.5,13344.39,80.56573651373145
inception_v3,0,11,1,vgg16,0,18,2,22062.0,22169.56,244.58104260142485
inception_v3,7,12,1,vgg16,8,16,2,13357.0,13407.11,348.704800511837
inception_v3,3,11,1,vgg16,1,17,2,18667.0,18742.66,375.48606418880576
inception_v3,5,10,1,vgg16,4,13,2,12770.5,12796.36,262.835785995743
inception_v3,6,12,1,vgg16,0,7,2,15937.5,15981.71,334.23549467403967
inception_v3,8,12,1,vgg16,3,13,2,10514.5,10708.6,1049.2019538677957
inception_v3,6,11,1,vgg16,12,18,2,13310.0,13336.17,99.36831034087277
inception_v3,8,12,1,vgg16,11,15,2,10547.5,10642.81,637.3234295865797
inception_v3,6,12,1,vgg16,9,14,2,15959.5,16006.28,324.11257550425285
inception_v3,0,6,1,vgg16,4,14,2,9081.0,9141.69,364.3815773334322
inception_v3,0,11,1,vgg16,5,13,2,21953.5,22167.37,462.2604602385975
inception_v3,1,10,1,vgg16,10,18,2,19374.5,19452.55,504.2168457122392
inception_v3,7,13,1,vgg16,2,11,2,16007.5,16032.98,100.85345606373636
inception_v3,1,9,1,vgg16,0,14,2,16563.5,16636.5,180.029691995515
inception_v3,0,4,1,vgg16,11,15,2,5799.5,5836.23,185.3659005858413
inception_v3,7,13,1,vgg16,12,18,2,15989.5,16000.57,73.41651789617919
inception_v3,2,11,1,vgg16,14,18,2,20708.5,20902.84,509.78110439677926
inception_v3,1,13,1,vgg16,12,18,2,26316.5,26546.55,438.11720749132877
