model,start,end,bs,seq_len,model,start,end,bs,seq_len,model,start,end,bs,seq_len,model,start,end,bs,seq_len,median,mean,var
resnet101,0,35,16,0,resnet152,0,52,4,0,vgg19,13,22,8,0,bert,0,12,4,32,24260.0,24280.673469387755,386.22690210337703
resnet101,0,35,16,0,resnet152,0,52,4,0,vgg19,0,22,8,0,bert,10,12,4,32,28975.5,28958.428571428572,197.1506727229254
resnet101,25,30,16,0,resnet152,0,19,4,0,vgg19,8,18,8,0,bert,0,12,4,8,11285.5,11341.65306122449,274.95510216199773
resnet101,34,35,16,0,resnet152,0,42,4,0,vgg19,0,6,8,0,bert,0,12,4,16,22336.5,21502.938775510203,1221.8081516821157
resnet101,20,35,16,0,resnet152,0,52,4,0,vgg19,16,22,8,0,bert,3,12,4,8,27524.0,27545.622448979593,156.13576740577497
resnet101,0,35,16,0,resnet152,0,50,4,0,vgg19,0,22,8,0,bert,0,3,4,64,28917.0,28894.571428571428,180.7293048530123
resnet101,13,35,16,0,resnet152,0,31,4,0,vgg19,0,22,8,0,bert,4,12,8,32,19879.5,19843.081632653062,141.4332375470799
resnet101,0,9,16,0,resnet152,0,28,4,0,vgg19,0,15,8,0,bert,8,12,8,16,18768.5,18755.663265306124,179.98877197846915
resnet101,19,30,16,0,resnet152,28,35,4,0,vgg19,0,22,8,0,bert,0,12,8,64,15053.5,15064.357142857143,136.3586395188386
resnet101,0,35,16,0,resnet152,6,52,4,0,vgg19,21,22,8,0,bert,11,12,8,16,21509.5,22820.214285714286,2488.319083687801
resnet101,11,32,16,0,resnet152,0,52,4,0,vgg19,0,21,8,0,bert,8,10,8,16,23969.0,23995.285714285714,183.22234735814453
resnet101,0,27,16,0,resnet152,0,52,4,0,vgg19,0,22,8,0,bert,0,12,8,16,27672.0,27676.816326530614,183.01959005988758
resnet101,0,35,16,0,resnet152,5,52,4,0,vgg19,0,22,8,0,bert,0,12,8,32,28606.0,28617.38775510204,134.1924168797241
resnet101,0,35,16,0,resnet152,0,52,4,0,vgg19,0,22,8,0,bert,0,12,8,64,31062.0,31051.30612244898,182.61995823619358
resnet101,0,35,16,0,resnet152,0,52,4,0,vgg19,0,22,8,0,bert,0,5,8,16,29142.5,29146.377551020407,180.36756774997914
resnet101,0,35,16,0,resnet152,41,52,4,0,vgg19,0,7,8,0,bert,1,2,8,8,19696.0,19678.714285714286,95.72121510098042
resnet101,0,19,16,0,resnet152,19,52,4,0,vgg19,8,22,8,0,bert,11,11,8,16,16850.5,17584.979591836734,1113.4813028643116
resnet101,0,35,16,0,resnet152,34,52,4,0,vgg19,19,22,8,0,bert,0,12,8,32,17475.5,17470.85714285714,183.60155394833916
resnet101,0,19,16,0,resnet152,0,33,4,0,vgg19,0,22,8,0,bert,0,12,8,8,22984.0,22971.071428571428,211.50429387256094
resnet101,13,35,16,0,resnet152,0,52,4,0,vgg19,19,22,8,0,bert,0,12,8,64,28222.5,27464.255102040817,2391.4825404015387
resnet101,0,28,16,0,resnet152,0,23,4,0,vgg19,0,22,8,0,bert,0,6,8,64,24750.0,24741.0,192.29484164285057
resnet101,27,35,16,0,resnet152,0,40,4,0,vgg19,2,13,8,0,bert,0,11,8,8,18722.0,18737.79591836735,178.40912390778774
resnet101,22,35,16,0,resnet152,14,52,4,0,vgg19,3,22,8,0,bert,0,12,8,32,18006.0,18229.081632653062,1018.5681393802772
resnet101,0,30,16,0,resnet152,16,52,4,0,vgg19,17,22,8,0,bert,0,0,8,16,17027.0,17026.20408163265,115.09543149355328
resnet101,0,35,16,0,resnet152,0,52,4,0,vgg19,7,22,8,0,bert,0,12,8,8,25073.5,25059.19387755102,157.80158415718017
resnet101,0,19,16,0,resnet152,0,52,4,0,vgg19,21,22,8,0,bert,0,12,8,64,24350.0,24385.102040816328,116.88460119209489
resnet101,0,11,16,0,resnet152,29,46,4,0,vgg19,9,22,8,0,bert,0,1,8,16,12194.0,12200.510204081633,88.9914287202573
resnet101,31,35,16,0,resnet152,10,20,4,0,vgg19,0,11,8,0,bert,0,12,8,16,11384.0,11686.632653061224,1222.375242060786
resnet101,0,4,16,0,resnet152,0,52,4,0,vgg19,0,22,8,0,bert,0,12,8,16,24418.5,26971.071428571428,3934.326556614439
resnet101,16,35,16,0,resnet152,0,42,4,0,vgg19,8,13,8,0,bert,4,12,8,16,22599.5,21989.724489795917,2057.773047226065
resnet101,15,35,16,0,resnet152,0,52,4,0,vgg19,12,12,8,0,bert,0,12,8,32,24123.5,24160.163265306124,172.1507226346247
resnet101,0,35,16,0,resnet152,0,52,4,0,vgg19,0,22,8,0,bert,3,9,8,64,30019.0,30014.214285714286,156.14130505044827
resnet101,0,35,16,0,resnet152,0,40,4,0,vgg19,0,22,8,0,bert,0,12,8,64,29241.5,29252.377551020407,152.9836269287933
resnet101,0,35,16,0,resnet152,0,52,4,0,vgg19,3,22,8,0,bert,0,5,8,64,27330.0,27773.438775510203,1085.9506046037807
resnet101,0,35,16,0,resnet152,37,38,4,0,vgg19,0,8,8,0,bert,0,0,8,32,19288.0,19305.69387755102,148.60043728911305
resnet101,0,29,16,0,resnet152,0,52,4,0,vgg19,0,13,8,0,bert,0,2,8,16,27070.5,27181.224489795917,1370.502369761796
resnet101,17,35,16,0,resnet152,0,52,4,0,vgg19,0,22,8,0,bert,0,12,8,64,24224.5,24518.19387755102,1160.2946288235594
resnet101,0,35,16,0,resnet152,49,52,4,0,vgg19,0,22,8,0,bert,1,12,8,16,23721.0,23683.581632653062,213.23953779486368
resnet101,0,35,16,0,resnet152,47,47,4,0,vgg19,6,22,8,0,bert,2,12,8,16,19567.0,19497.61224489796,193.6439839063525
resnet101,3,35,16,0,resnet152,0,52,4,0,vgg19,0,22,8,0,bert,6,11,8,64,26978.0,27135.255102040817,894.9033046753527
resnet101,0,35,16,0,resnet152,0,52,4,0,vgg19,0,22,8,0,bert,0,12,8,16,29550.5,29559.826530612245,152.3192153924096
resnet101,0,35,16,0,resnet152,0,8,4,0,vgg19,0,19,8,0,bert,9,12,8,16,24006.0,24016.98979591837,176.82947480887577
resnet101,0,35,16,0,resnet152,0,3,4,0,vgg19,0,22,8,0,bert,0,1,8,16,23687.0,23679.561224489797,181.86197201121172
resnet101,0,35,16,0,resnet152,0,52,4,0,vgg19,0,22,8,0,bert,0,12,8,8,29436.5,30395.20408163265,2144.003226653754
resnet101,0,35,16,0,resnet152,0,52,4,0,vgg19,7,18,8,0,bert,0,9,8,32,24697.0,24705.15306122449,161.0898692035494
resnet101,21,35,16,0,resnet152,47,49,4,0,vgg19,0,1,8,0,bert,0,12,8,64,10976.0,11142.540816326531,653.8099356904091
resnet101,19,32,16,0,resnet152,0,52,4,0,vgg19,0,6,8,0,bert,1,12,8,64,24433.5,24904.34693877551,1528.8713530991952
resnet101,0,35,16,0,resnet152,0,52,4,0,vgg19,0,17,8,0,bert,7,12,8,8,28218.5,28797.64285714286,1774.7147068800457
resnet101,0,35,16,0,resnet152,0,52,4,0,vgg19,0,22,8,0,bert,8,12,8,32,29268.5,29276.19387755102,181.62349810681556
resnet101,31,35,16,0,resnet152,0,52,4,0,vgg19,0,22,8,0,bert,0,12,8,64,27593.0,27631.877551020407,181.65437384456132
resnet101,0,35,16,0,resnet152,0,40,4,0,vgg19,17,22,8,0,bert,8,12,8,8,21483.0,21510.673469387755,235.19435191704252
resnet101,0,35,16,0,resnet152,0,21,4,0,vgg19,0,1,8,0,bert,0,12,8,16,18560.0,20093.785714285714,2990.9972238130117
resnet101,0,35,16,0,resnet152,0,52,4,0,vgg19,0,22,8,0,bert,0,3,8,32,29201.0,29268.918367346938,310.43973661695406
resnet101,0,31,16,0,resnet152,0,2,4,0,vgg19,0,16,8,0,bert,0,12,8,16,21900.5,21987.54081632653,543.600265207834
resnet101,1,26,16,0,resnet152,0,52,4,0,vgg19,0,4,8,0,bert,3,4,8,64,24275.0,25685.19387755102,2633.2294778123037
resnet101,13,35,16,0,resnet152,0,52,4,0,vgg19,8,18,8,0,bert,0,12,8,32,24119.0,24533.622448979593,1473.395595875399
resnet101,0,35,16,0,resnet152,45,52,4,0,vgg19,0,22,8,0,bert,0,12,16,32,25522.0,25614.69387755102,674.1587866032396
resnet101,0,35,16,0,resnet152,0,52,4,0,vgg19,0,22,8,0,bert,0,12,16,64,33190.0,33188.95918367347,206.3980164419473
resnet101,0,35,16,0,resnet152,13,52,4,0,vgg19,0,22,8,0,bert,0,8,16,32,27491.0,27502.948979591838,150.0053313643694
resnet101,0,16,16,0,resnet152,0,23,4,0,vgg19,0,10,8,0,bert,0,12,16,64,21925.5,21924.071428571428,112.41416226415167
resnet101,0,35,16,0,resnet152,0,4,4,0,vgg19,0,22,8,0,bert,0,0,16,16,23830.5,23841.122448979593,192.6120805600624
resnet101,9,9,16,0,resnet152,45,52,4,0,vgg19,0,10,8,0,bert,1,12,16,16,9607.0,9727.65306122449,239.50139968236633
resnet101,0,35,16,0,resnet152,0,48,4,0,vgg19,0,22,8,0,bert,0,1,16,16,30208.5,30722.816326530614,1675.6986014790223
resnet101,0,35,16,0,resnet152,0,47,4,0,vgg19,0,9,8,0,bert,0,12,16,16,26139.0,26807.561224489797,973.8088387434298
resnet101,16,26,16,0,resnet152,0,52,4,0,vgg19,0,4,8,0,bert,2,7,16,16,24822.5,25739.255102040817,2481.651372969976
resnet101,0,35,16,0,resnet152,25,52,4,0,vgg19,0,22,8,0,bert,0,12,16,64,29594.0,29246.918367346938,709.5262816531309
resnet101,7,35,16,0,resnet152,0,31,4,0,vgg19,17,21,8,0,bert,0,12,16,16,14946.5,15195.816326530612,951.4388282044605
resnet101,0,35,16,0,resnet152,0,14,4,0,vgg19,15,19,8,0,bert,0,10,16,16,18049.5,18040.448979591838,121.59015488214861
resnet101,0,35,16,0,resnet152,0,27,4,0,vgg19,4,9,8,0,bert,9,12,16,64,20998.0,21000.673469387755,187.01215585887394
resnet101,1,35,16,0,resnet152,0,23,4,0,vgg19,0,22,8,0,bert,0,12,16,16,25966.5,25985.408163265307,154.03887905295764
resnet101,0,7,16,0,resnet152,0,48,4,0,vgg19,0,15,8,0,bert,0,12,16,64,24947.0,25266.632653061224,986.1341795913311
resnet101,0,33,16,0,resnet152,0,52,4,0,vgg19,0,22,8,0,bert,0,12,16,16,30071.0,30182.683673469386,790.6254124392088
resnet101,0,35,16,0,resnet152,0,52,4,0,vgg19,0,12,8,0,bert,10,12,16,16,26979.0,27052.122448979593,450.87656723741844
resnet101,19,19,16,0,resnet152,0,28,4,0,vgg19,0,0,8,0,bert,0,12,16,8,13139.5,13183.591836734693,145.27741490094004
resnet101,9,25,16,0,resnet152,0,52,4,0,vgg19,21,22,8,0,bert,5,12,16,16,24193.0,24299.561224489797,466.34409793642004
resnet101,19,35,16,0,resnet152,0,5,4,0,vgg19,0,22,8,0,bert,6,11,16,32,15335.0,15297.275510204081,172.1510834200554
resnet101,10,35,16,0,resnet152,37,52,4,0,vgg19,21,22,8,0,bert,0,0,16,32,11138.5,11417.091836734693,1041.2161853463663
resnet101,0,35,16,0,resnet152,0,52,4,0,vgg19,0,22,8,0,bert,0,12,16,16,29993.5,29981.724489795917,187.80834676482198
resnet101,0,17,16,0,resnet152,24,52,4,0,vgg19,0,19,8,0,bert,9,12,16,32,20276.0,20285.11224489796,220.32808943237268
resnet101,9,35,16,0,resnet152,0,38,4,0,vgg19,19,22,8,0,bert,0,12,16,16,18471.0,20396.714285714286,2493.6821680202233
resnet101,0,29,16,0,resnet152,2,52,4,0,vgg19,0,7,8,0,bert,6,9,16,8,23980.5,25268.15306122449,2085.495014658174
resnet101,0,35,16,0,resnet152,0,52,4,0,vgg19,6,22,8,0,bert,9,11,16,8,27584.0,27624.551020408162,208.9190411720887
resnet101,32,35,16,0,resnet152,37,48,4,0,vgg19,21,22,8,0,bert,0,6,16,64,5879.5,6008.1122448979595,588.6057181872391
resnet101,0,35,16,0,resnet152,0,52,4,0,vgg19,0,22,8,0,bert,0,12,16,8,29525.0,29527.969387755104,175.46477372393727
resnet101,25,27,16,0,resnet152,0,51,4,0,vgg19,17,22,8,0,bert,0,7,16,64,23299.5,23361.275510204083,156.44577730633895
resnet101,0,35,16,0,resnet152,0,52,4,0,vgg19,0,22,8,0,bert,5,12,16,32,29789.0,29777.30612244898,192.40897175416538
resnet101,2,35,16,0,resnet152,35,48,4,0,vgg19,0,6,8,0,bert,0,12,16,8,17791.0,18033.571428571428,1041.8352527523489
resnet101,0,35,16,0,resnet152,26,35,4,0,vgg19,0,20,8,0,bert,7,8,16,8,23207.0,23196.01020408163,230.14412054712005
resnet101,11,35,16,0,resnet152,0,52,4,0,vgg19,21,22,8,0,bert,4,12,16,32,24161.5,25329.673469387755,2384.678927498482
resnet101,0,35,16,0,resnet152,0,52,4,0,vgg19,0,22,8,0,bert,0,12,16,32,30884.0,30862.73469387755,194.0375279829204
resnet101,10,35,16,0,resnet152,0,52,4,0,vgg19,0,15,8,0,bert,10,12,16,16,23906.0,23956.88775510204,190.1158552606569
resnet101,0,1,16,0,resnet152,25,52,4,0,vgg19,12,22,8,0,bert,0,12,16,8,12723.0,12756.877551020409,351.7016727837678
resnet101,0,15,16,0,resnet152,0,52,4,0,vgg19,0,22,8,0,bert,0,12,16,32,26314.0,26386.01020408163,602.726873110322
resnet101,0,21,16,0,resnet152,39,52,4,0,vgg19,11,15,8,0,bert,0,3,16,64,13991.5,14065.80612244898,298.39357854621744
resnet101,1,35,16,0,resnet152,0,52,4,0,vgg19,3,22,8,0,bert,0,12,16,16,26424.5,26841.0,1235.7842507030564
resnet101,0,35,16,0,resnet152,0,52,4,0,vgg19,0,12,8,0,bert,0,11,16,8,27134.5,27120.969387755104,169.75314935503167
resnet101,0,35,16,0,resnet152,0,52,4,0,vgg19,2,22,8,0,bert,1,2,16,16,26627.0,26614.602040816328,131.5097373438303
resnet101,0,35,16,0,resnet152,0,4,4,0,vgg19,16,21,8,0,bert,3,7,16,64,17428.5,17401.663265306124,102.63268603324674
resnet101,0,35,16,0,resnet152,0,52,4,0,vgg19,0,12,8,0,bert,0,12,16,16,27571.0,27994.530612244896,921.591062129828
resnet101,25,27,16,0,resnet152,0,52,4,0,vgg19,5,22,8,0,bert,9,12,16,64,27262.5,26422.469387755104,2025.909683322842
resnet101,0,35,16,0,resnet152,40,52,4,0,vgg19,16,22,8,0,bert,0,12,16,16,17483.5,17811.38775510204,816.7468899843097
resnet101,0,11,16,0,resnet152,0,52,4,0,vgg19,20,21,8,0,bert,0,10,16,8,24234.0,27911.969387755104,4952.822581061334
resnet101,0,24,16,0,resnet152,0,52,4,0,vgg19,0,9,8,0,bert,0,12,16,8,24226.0,24261.081632653062,120.39269703505798
resnet101,0,22,16,0,resnet152,0,51,4,0,vgg19,0,22,8,0,bert,0,12,16,32,27862.0,27852.73469387755,177.8717464469553
resnet101,0,22,16,0,resnet152,0,52,4,0,vgg19,14,17,8,0,bert,0,1,32,32,24139.5,24377.85714285714,1133.252164960542
resnet101,0,35,16,0,resnet152,0,52,4,0,vgg19,0,22,8,0,bert,11,11,32,8,28691.5,28681.367346938776,219.04958844764744
resnet101,0,35,16,0,resnet152,0,52,4,0,vgg19,0,22,8,0,bert,0,12,32,32,32895.0,32932.32653061225,168.79130790019144
resnet101,0,35,16,0,resnet152,0,52,4,0,vgg19,7,22,8,0,bert,0,3,32,8,24793.5,25049.51020408163,1028.0833985556194
resnet101,0,35,16,0,resnet152,0,14,4,0,vgg19,0,2,8,0,bert,0,12,32,64,27604.0,27586.48979591837,147.98670961409786
resnet101,17,35,16,0,resnet152,6,52,4,0,vgg19,13,21,8,0,bert,0,12,32,16,26521.0,25747.438775510203,3222.9969956558543
resnet101,11,35,16,0,resnet152,31,44,4,0,vgg19,0,22,8,0,bert,8,12,32,32,17988.0,17958.928571428572,183.74284659128742
resnet101,0,33,16,0,resnet152,35,51,4,0,vgg19,0,18,8,0,bert,0,12,32,16,25039.0,25103.54081632653,301.08538921597244
resnet101,6,21,16,0,resnet152,0,52,4,0,vgg19,7,19,8,0,bert,0,5,32,32,25789.5,27048.163265306124,3061.410231575883
resnet101,0,35,16,0,resnet152,0,18,4,0,vgg19,4,22,8,0,bert,5,12,32,32,24708.0,24725.336734693876,177.17090468496454
resnet101,31,35,16,0,resnet152,0,52,4,0,vgg19,15,22,8,0,bert,1,8,32,8,23759.5,24949.65306122449,3437.392783046419
resnet101,22,35,16,0,resnet152,20,52,4,0,vgg19,0,22,8,0,bert,0,12,32,32,19870.0,19753.84693877551,290.4348025486016
resnet101,0,4,16,0,resnet152,0,52,4,0,vgg19,0,22,8,0,bert,1,7,32,8,24185.5,24203.244897959183,170.1599524351858
resnet101,31,32,16,0,resnet152,0,4,4,0,vgg19,0,22,8,0,bert,0,12,32,32,15267.5,15268.734693877552,162.86876844598038
resnet101,0,6,16,0,resnet152,20,33,4,0,vgg19,4,7,8,0,bert,10,12,32,16,8390.0,8385.57142857143,55.291251107020464
resnet101,0,33,16,0,resnet152,33,52,4,0,vgg19,18,21,8,0,bert,0,12,32,16,17778.0,17955.61224489796,1017.2102468913075
resnet101,0,18,16,0,resnet152,23,38,4,0,vgg19,0,22,8,0,bert,0,7,32,64,24317.5,24305.571428571428,166.42893930063573
resnet101,13,35,16,0,resnet152,36,52,4,0,vgg19,0,22,8,0,bert,11,12,32,16,16366.5,16456.61224489796,296.00043548827114
resnet101,0,35,16,0,resnet152,29,52,4,0,vgg19,3,22,8,0,bert,11,12,32,8,22973.0,22990.51020408163,235.3409270328751
resnet101,0,35,16,0,resnet152,34,52,4,0,vgg19,0,22,8,0,bert,0,12,32,64,34032.5,34011.642857142855,203.0915773130688
resnet101,0,35,16,0,resnet152,0,52,4,0,vgg19,0,22,8,0,bert,0,12,32,16,31552.0,31572.95918367347,176.62452497833763
resnet101,0,35,16,0,resnet152,2,52,4,0,vgg19,0,22,8,0,bert,0,4,32,64,32080.5,32097.80612244898,209.67417182348083
resnet101,0,35,16,0,resnet152,35,52,4,0,vgg19,0,20,8,0,bert,0,12,32,16,26432.5,26419.255102040817,157.20189223717622
resnet101,25,35,16,0,resnet152,29,52,4,0,vgg19,12,22,8,0,bert,0,12,32,8,11113.0,11404.265306122448,970.9007762731284
resnet101,0,9,16,0,resnet152,0,37,4,0,vgg19,0,22,8,0,bert,0,5,32,8,21371.0,21368.622448979593,326.5201970596613
resnet101,30,35,16,0,resnet152,21,52,4,0,vgg19,0,22,8,0,bert,0,12,32,64,22935.0,22945.938775510203,261.65344802583195
resnet101,11,35,16,0,resnet152,0,7,4,0,vgg19,11,12,8,0,bert,11,12,32,64,12800.0,13649.857142857143,1324.7179214567045
resnet101,0,0,16,0,resnet152,0,3,4,0,vgg19,0,6,8,0,bert,0,12,32,8,10823.5,10848.377551020409,139.00657122230623
resnet101,0,35,16,0,resnet152,0,17,4,0,vgg19,0,22,8,0,bert,0,0,32,64,24988.5,24977.479591836734,165.46164421386564
resnet101,0,35,16,0,resnet152,0,52,4,0,vgg19,0,22,8,0,bert,0,12,32,8,29931.5,29935.26530612245,133.86320698418206
resnet101,0,35,16,0,resnet152,0,36,4,0,vgg19,0,22,8,0,bert,0,12,32,32,30549.5,30555.214285714286,146.86528951834103
resnet101,0,22,16,0,resnet152,0,52,4,0,vgg19,0,22,8,0,bert,0,0,32,8,25680.0,25704.336734693876,519.859399042675
resnet101,1,23,16,0,resnet152,0,52,4,0,vgg19,0,22,8,0,bert,2,12,32,16,26590.5,26590.785714285714,173.17056885731867
resnet101,0,35,16,0,resnet152,0,52,4,0,vgg19,0,13,8,0,bert,0,12,32,64,35742.5,35768.56122448979,217.9949478129482
resnet101,26,33,16,0,resnet152,13,52,4,0,vgg19,17,22,8,0,bert,0,0,32,16,18072.5,18178.551020408162,440.44877675836307
resnet101,0,35,16,0,resnet152,1,52,4,0,vgg19,0,7,8,0,bert,7,7,32,16,24145.0,24421.530612244896,1135.2300153882475
resnet101,0,35,16,0,resnet152,19,52,4,0,vgg19,1,22,8,0,bert,0,12,32,32,28451.5,28416.091836734693,146.20471297679293
resnet101,0,30,16,0,resnet152,0,52,4,0,vgg19,0,10,8,0,bert,0,12,32,16,27012.5,27017.877551020407,339.722944299908
resnet101,0,35,16,0,resnet152,0,10,4,0,vgg19,0,22,8,0,bert,6,12,32,16,25709.5,25707.61224489796,149.92689597192614
resnet101,0,35,16,0,resnet152,8,52,4,0,vgg19,0,22,8,0,bert,5,12,32,16,28344.5,28442.122448979593,334.2286967645676
resnet101,0,12,16,0,resnet152,0,52,4,0,vgg19,0,3,8,0,bert,0,8,32,64,27702.0,27726.051020408162,140.08039764749822
resnet101,28,35,16,0,resnet152,0,52,4,0,vgg19,12,22,8,0,bert,4,11,32,16,27419.5,27276.64285714286,2274.842193450359
resnet101,10,22,16,0,resnet152,22,52,4,0,vgg19,0,12,8,0,bert,6,6,32,16,14127.0,14135.530612244898,171.2259638476114
resnet101,0,35,16,0,resnet152,37,52,4,0,vgg19,0,22,8,0,bert,0,12,32,8,25125.0,25141.70408163265,179.46537436392896
resnet101,0,6,16,0,resnet152,0,40,4,0,vgg19,11,12,8,0,bert,0,12,32,8,18959.0,20050.183673469386,1913.0730505854451
resnet101,8,35,16,0,resnet152,0,52,4,0,vgg19,17,17,8,0,bert,0,12,32,32,24188.0,24246.275510204083,329.4563171506262
resnet101,0,35,16,0,resnet152,27,37,4,0,vgg19,17,22,8,0,bert,0,1,32,32,16506.5,17704.255102040817,1933.7524655933228
resnet101,6,25,16,0,resnet152,0,52,4,0,vgg19,0,22,8,0,bert,0,6,32,16,24403.5,25051.826530612245,1749.8734008173171
resnet101,4,35,16,0,resnet152,0,52,4,0,vgg19,3,16,16,0,bert,0,6,4,8,30899.0,30518.418367346938,1315.7664866600542
resnet101,17,25,16,0,resnet152,0,18,4,0,vgg19,0,22,16,0,bert,0,12,4,32,22187.0,22154.448979591838,232.21054496477183
resnet101,0,16,16,0,resnet152,0,52,4,0,vgg19,0,18,16,0,bert,0,11,4,32,31712.0,31714.26530612245,164.99119030411143
resnet101,0,24,16,0,resnet152,45,49,4,0,vgg19,0,22,16,0,bert,0,12,4,8,27876.0,27921.051020408162,181.05182325246108
resnet101,0,35,16,0,resnet152,0,23,4,0,vgg19,0,3,16,0,bert,0,2,4,64,22080.5,22152.683673469386,654.5618506024138
resnet101,13,35,16,0,resnet152,0,7,4,0,vgg19,20,22,16,0,bert,0,12,4,8,11338.5,11385.42857142857,218.26004897734228
resnet101,0,35,16,0,resnet152,41,46,4,0,vgg19,0,22,16,0,bert,9,12,4,16,30921.5,30918.418367346938,181.1841955686672
resnet101,0,30,16,0,resnet152,0,52,4,0,vgg19,0,22,16,0,bert,9,12,4,16,35312.0,35297.397959183676,168.3620818595445
resnet101,0,6,16,0,resnet152,45,52,4,0,vgg19,0,22,16,0,bert,0,12,4,64,24092.0,24083.54081632653,208.45574915179395
resnet101,0,15,16,0,resnet152,44,47,4,0,vgg19,0,22,16,0,bert,0,12,4,64,26000.0,25992.54081632653,205.04156713309337
resnet101,0,33,16,0,resnet152,51,51,4,0,vgg19,0,22,16,0,bert,11,12,4,16,30748.0,30723.969387755104,141.6007937024937
resnet101,0,35,16,0,resnet152,0,11,4,0,vgg19,0,7,16,0,bert,0,2,4,8,25211.5,25219.20408163265,179.82031616530224
resnet101,19,35,16,0,resnet152,0,52,4,0,vgg19,12,22,16,0,bert,4,12,4,8,24296.5,25373.54081632653,2190.1550274472343
resnet101,22,35,16,0,resnet152,0,27,4,0,vgg19,0,10,16,0,bert,0,3,4,16,19718.0,19683.581632653062,400.38876320828103
resnet101,0,35,16,0,resnet152,0,52,4,0,vgg19,0,22,16,0,bert,0,12,4,16,37226.5,37209.23469387755,191.79766129431172
resnet101,0,35,16,0,resnet152,0,52,4,0,vgg19,0,22,16,0,bert,0,12,4,64,37915.5,37928.051020408166,245.35660729610836
resnet101,0,35,16,0,resnet152,0,52,4,0,vgg19,0,22,16,0,bert,0,12,4,32,37393.0,37431.17346938775,190.0734565581511
resnet101,0,35,16,0,resnet152,0,52,4,0,vgg19,2,22,16,0,bert,7,12,4,64,32761.0,32755.255102040817,168.92724621796657
resnet101,12,35,16,0,resnet152,23,44,4,0,vgg19,0,15,16,0,bert,0,7,4,64,23970.0,23940.275510204083,160.10441622306192
resnet101,9,30,16,0,resnet152,0,10,4,0,vgg19,9,22,16,0,bert,0,4,4,64,14011.0,14003.69387755102,72.80017494978772
resnet101,0,35,16,0,resnet152,0,9,4,0,vgg19,0,0,16,0,bert,0,12,4,16,16532.5,17050.84693877551,1499.4357942446409
resnet101,0,35,16,0,resnet152,22,52,4,0,vgg19,0,22,16,0,bert,0,12,4,8,33348.5,33335.93877551021,180.5562163758701
resnet101,0,35,16,0,resnet152,0,6,4,0,vgg19,0,9,16,0,bert,0,12,4,8,26694.0,26719.5,151.79277294511536
resnet101,0,18,16,0,resnet152,0,52,4,0,vgg19,0,9,16,0,bert,0,4,4,64,27607.5,27986.244897959183,791.7389419940689
resnet101,0,11,16,0,resnet152,40,44,4,0,vgg19,0,22,16,0,bert,7,12,4,64,24257.5,24277.5,151.47777165684226
resnet101,32,35,16,0,resnet152,0,52,4,0,vgg19,19,22,16,0,bert,8,12,4,32,23906.0,25510.948979591838,3065.566034134939
resnet101,10,35,16,0,resnet152,24,26,4,0,vgg19,0,22,16,0,bert,1,12,4,16,24598.5,23982.877551020407,1345.9871596660346
resnet101,0,35,16,0,resnet152,0,52,4,0,vgg19,0,22,16,0,bert,0,0,4,8,37247.0,37245.02040816326,168.78098231634434
resnet101,0,28,16,0,resnet152,17,52,4,0,vgg19,4,22,16,0,bert,0,12,4,8,26289.0,26396.418367346938,629.9685272907897
resnet101,0,6,16,0,resnet152,0,52,4,0,vgg19,0,22,16,0,bert,9,12,4,8,30727.5,30532.285714285714,492.0193500425837
resnet101,0,35,16,0,resnet152,0,52,4,0,vgg19,10,22,16,0,bert,2,12,4,8,25458.0,25445.132653061224,161.96992904045314
resnet101,0,8,16,0,resnet152,39,52,4,0,vgg19,8,22,16,0,bert,8,12,4,16,14497.0,14482.39175257732,97.15897873318175
resnet101,5,35,16,0,resnet152,47,52,4,0,vgg19,0,20,16,0,bert,5,9,4,64,26637.0,26605.408163265307,134.54707367832984
resnet101,0,22,16,0,resnet152,0,52,4,0,vgg19,4,22,16,0,bert,6,8,4,8,27805.0,28150.132653061224,762.8397087060135
resnet101,0,17,16,0,resnet152,3,52,4,0,vgg19,0,22,16,0,bert,0,12,4,16,32397.0,32423.173469387755,172.8151676018904
resnet101,13,30,16,0,resnet152,24,25,4,0,vgg19,0,22,16,0,bert,7,7,4,32,21346.0,21348.632653061224,158.56772117642265
resnet101,0,35,16,0,resnet152,0,52,4,0,vgg19,0,22,16,0,bert,0,9,4,64,37842.5,37821.816326530614,171.9049539799018
resnet101,0,35,16,0,resnet152,5,52,4,0,vgg19,18,22,16,0,bert,0,12,4,64,21957.5,22104.38775510204,761.0812881663833
resnet101,24,35,16,0,resnet152,15,24,4,0,vgg19,0,22,16,0,bert,0,8,4,16,20313.5,20278.69387755102,208.27152646971652
resnet101,0,35,16,0,resnet152,51,52,4,0,vgg19,4,22,16,0,bert,0,12,4,16,24845.0,24857.438775510203,229.42586132212423
resnet101,17,32,16,0,resnet152,0,28,4,0,vgg19,0,22,16,0,bert,0,0,4,16,24468.5,24468.755102040817,211.60485224676992
resnet101,0,10,16,0,resnet152,38,52,4,0,vgg19,0,3,16,0,bert,6,12,4,64,13790.0,13782.959183673469,65.83853445924942
resnet101,0,2,16,0,resnet152,0,52,4,0,vgg19,0,9,16,0,bert,5,12,4,64,24283.0,24315.714285714286,157.57699769979638
resnet101,0,35,16,0,resnet152,11,52,4,0,vgg19,15,22,16,0,bert,8,12,4,16,19650.5,19682.602040816328,351.5563861586023
