model,start,end,bs,seq_len,model,start,end,bs,seq_len,model,start,end,bs,seq_len,median,mean,var
resnet152,34,44,1,0,inception_v3,7,11,1,0,bert,4,11,1,64,9671.0,9856.030612244898,755.9732671831349
resnet152,26,44,1,0,inception_v3,8,13,1,0,bert,7,12,1,64,11750.0,12177.316326530612,1376.6159676491136
resnet152,8,28,1,0,inception_v3,4,12,1,0,bert,8,12,1,8,12662.0,12760.397959183674,755.0654214093505
resnet152,5,41,1,0,inception_v3,3,10,1,0,bert,0,10,1,32,22377.5,23782.520408163266,2938.7478495190585
resnet152,3,33,1,0,inception_v3,9,14,1,0,bert,2,7,1,64,18320.5,18339.132653061224,118.29715591273907
resnet152,38,47,1,0,inception_v3,1,6,1,0,bert,3,9,1,32,8276.0,8466.673469387755,690.3595155603333
resnet152,11,16,1,0,inception_v3,6,14,1,0,bert,5,9,1,64,13102.0,12831.132653061224,919.1195946893641
resnet152,11,18,1,0,inception_v3,2,10,1,0,bert,6,10,1,32,11409.0,11456.091836734693,312.3051257440617
resnet152,28,38,1,0,inception_v3,4,13,1,0,bert,1,11,1,8,13284.5,13329.234693877552,290.2890818498567
resnet152,44,49,1,0,inception_v3,5,11,1,0,bert,2,6,1,64,8803.5,8798.959183673469,101.65657656304035
resnet152,14,20,1,0,inception_v3,8,12,1,0,bert,4,12,1,16,10178.0,10196.15306122449,266.6146172348432
resnet152,44,48,1,0,inception_v3,5,9,1,0,bert,7,11,1,8,6185.0,6220.214285714285,255.05238557550308
resnet152,16,30,1,0,inception_v3,2,6,1,0,bert,6,12,1,8,9247.5,10139.081632653062,2212.0563508777436
resnet152,32,52,1,0,inception_v3,2,14,1,0,bert,3,10,1,8,15925.0,16262.724489795919,1063.806716568652
resnet152,22,37,1,0,inception_v3,1,8,1,0,bert,0,7,1,16,10035.0,10407.979591836734,1268.2667425253064
resnet152,21,36,1,0,inception_v3,9,13,1,0,bert,8,12,1,32,9915.5,10334.204081632653,1292.2588430861522
resnet152,43,52,1,0,inception_v3,6,13,1,0,bert,8,12,1,8,11447.0,11652.816326530612,797.3611624646097
resnet152,28,38,1,0,inception_v3,2,7,1,0,bert,0,7,1,64,9600.0,9837.336734693878,763.9932143073688
resnet152,18,26,1,0,inception_v3,10,14,1,0,bert,1,11,1,16,12598.0,12570.938775510203,123.12858852754846
resnet152,15,22,1,0,inception_v3,1,5,1,0,bert,5,9,1,64,5809.5,5944.122448979592,577.0308283298061
resnet152,32,36,1,0,inception_v3,2,10,1,0,bert,0,7,1,8,11233.0,11347.714285714286,558.694999119212
resnet152,28,40,1,0,inception_v3,3,10,1,0,bert,2,6,1,32,10181.5,10510.816326530612,990.7165758232753
resnet152,28,34,1,0,inception_v3,6,10,1,0,bert,5,12,1,64,9535.0,9562.42857142857,251.2937950459013
