model,start,end,bs,seq_len,model,start,end,bs,seq_len,model,start,end,bs,seq_len,median,mean,var
resnet101,0,35,4,0,resnet152,50,52,4,0,vgg19,0,22,4,0,16560.5,17360.45918367347,1802.1915070063624
resnet101,0,4,4,0,resnet152,14,52,4,0,vgg19,3,4,4,0,18005.5,18543.0,1628.2092203725301
resnet101,0,35,4,0,resnet152,0,52,4,0,vgg19,0,9,4,0,24565.0,24672.867346938776,488.5971513227604
resnet101,0,35,4,0,resnet152,0,52,4,0,vgg19,2,22,4,0,24582.5,24682.01020408163,316.0809924266686
resnet101,1,35,4,0,resnet152,21,52,4,0,vgg19,0,22,4,0,16636.0,16948.224489795917,1100.091114321179
resnet101,9,35,4,0,resnet152,0,33,4,0,vgg19,0,22,4,0,16063.5,16356.744897959185,958.981382543898
resnet101,0,35,4,0,resnet152,28,52,4,0,vgg19,12,22,4,0,16720.5,16777.938775510203,344.0074992160316
resnet101,19,35,4,0,resnet152,0,16,4,0,vgg19,0,7,4,0,8092.0,8685.244897959185,1352.4759612426667
resnet101,0,35,4,0,resnet152,0,52,4,0,vgg19,0,17,8,0,24942.0,26654.428571428572,3605.451569555215
resnet101,0,35,4,0,resnet152,0,52,4,0,vgg19,0,22,8,0,24711.0,24814.98979591837,401.1321349528047
resnet101,0,24,4,0,resnet152,0,11,4,0,vgg19,0,22,8,0,12167.0,13064.795918367347,1351.4066591336182
resnet101,0,35,4,0,resnet152,0,52,4,0,vgg19,0,3,8,0,24665.5,26211.01020408163,2601.9966411016057
resnet101,0,0,4,0,resnet152,0,45,4,0,vgg19,0,22,8,0,21320.5,21642.14285714286,1134.1748506454967
resnet101,0,35,4,0,resnet152,48,52,4,0,vgg19,0,22,8,0,16821.5,18028.14285714286,2340.757090153107
resnet101,0,35,4,0,resnet152,0,38,4,0,vgg19,0,22,8,0,18828.5,19936.224489795917,2142.1506908379233
resnet101,0,35,4,0,resnet152,0,30,4,0,vgg19,0,0,8,0,16925.5,17963.122448979593,1970.2029226541156
resnet101,0,35,4,0,resnet152,0,2,4,0,vgg19,11,22,8,0,16760.0,16780.38775510204,283.72038666483974
resnet101,11,35,4,0,resnet152,12,31,4,0,vgg19,0,12,8,0,11705.5,12539.469387755102,1278.180476574237
resnet101,9,25,4,0,resnet152,0,52,4,0,vgg19,0,16,8,0,24441.5,24604.122448979593,770.3865086833682
resnet101,3,35,4,0,resnet152,1,48,4,0,vgg19,0,22,8,0,22747.0,22847.79591836735,557.4905867089188
resnet101,0,25,4,0,resnet152,0,52,4,0,vgg19,3,22,8,0,24483.5,24531.091836734693,198.38681483583537
resnet101,0,35,4,0,resnet152,0,52,4,0,vgg19,20,21,8,0,24497.5,24658.897959183672,685.473581113086
resnet101,0,35,4,0,resnet152,7,52,4,0,vgg19,0,22,8,0,21636.0,22581.408163265307,2363.3317662749723
resnet101,0,16,4,0,resnet152,0,44,4,0,vgg19,0,22,8,0,20944.0,21222.591836734693,1007.0873828362934
resnet101,0,35,4,0,resnet152,31,52,4,0,vgg19,13,22,8,0,16715.0,17956.84693877551,1785.5833686412348
resnet101,18,18,4,0,resnet152,33,52,4,0,vgg19,0,5,8,0,11828.5,11711.80612244898,1001.2173881479798
resnet101,7,35,4,0,resnet152,0,52,4,0,vgg19,0,22,8,0,24583.0,24623.326530612245,249.4533523735697
resnet101,19,31,4,0,resnet152,0,33,4,0,vgg19,0,22,8,0,16120.0,17192.438775510203,1895.2220163214442
resnet101,5,30,4,0,resnet152,15,29,4,0,vgg19,0,22,8,0,12353.0,13127.510204081633,1368.4793903207353
resnet101,13,35,4,0,resnet152,0,52,4,0,vgg19,2,14,8,0,24732.5,25386.428571428572,2312.1008337237636
resnet101,6,35,4,0,resnet152,0,52,4,0,vgg19,0,22,8,0,24722.0,25174.173469387755,1315.326614404739
resnet101,0,18,4,0,resnet152,0,52,4,0,vgg19,0,0,8,0,24529.5,24666.551020408162,464.5416903689005
resnet101,0,0,4,0,resnet152,0,52,4,0,vgg19,0,19,8,0,24791.0,25258.76530612245,1541.6921315853738
resnet101,12,35,4,0,resnet152,0,38,4,0,vgg19,17,22,8,0,18599.0,18878.275510204083,837.0545148488366
resnet101,0,35,4,0,resnet152,42,48,4,0,vgg19,0,22,8,0,16724.0,17828.867346938776,2031.8512300802627
resnet101,23,25,4,0,resnet152,0,14,4,0,vgg19,0,22,8,0,8536.0,8655.897959183674,291.8399229167935
resnet101,0,35,4,0,resnet152,0,52,4,0,vgg19,6,22,8,0,24640.0,25995.214285714286,2856.3246480219927
resnet101,0,11,4,0,resnet152,0,30,4,0,vgg19,0,22,8,0,14673.0,15902.443298969072,1867.7999515890685
resnet101,0,32,4,0,resnet152,47,52,4,0,vgg19,14,16,8,0,15712.0,16571.438775510203,1824.924432689494
resnet101,0,35,4,0,resnet152,0,52,4,0,vgg19,0,10,8,0,24689.5,25292.714285714286,1605.8347184119364
resnet101,0,23,4,0,resnet152,0,52,4,0,vgg19,19,22,8,0,24488.5,24584.214285714286,445.92470422340887
resnet101,0,35,4,0,resnet152,0,52,4,0,vgg19,8,22,8,0,24762.5,24824.316326530614,340.96865607753733
resnet101,0,35,4,0,resnet152,10,46,4,0,vgg19,20,20,8,0,17542.5,18274.54081632653,1812.3680482207742
resnet101,0,32,4,0,resnet152,0,12,4,0,vgg19,0,22,8,0,15630.5,15640.632653061224,179.5043281699268
resnet101,0,35,4,0,resnet152,14,52,4,0,vgg19,0,22,8,0,20561.0,20514.80612244898,2418.2618089646976
resnet101,0,35,4,0,resnet152,0,2,4,0,vgg19,0,22,8,0,16981.5,18667.14285714286,2476.984543466396
resnet101,22,23,4,0,resnet152,0,14,4,0,vgg19,0,22,8,0,7095.0,7565.816326530612,968.7733917854081
resnet101,0,9,4,0,resnet152,0,50,4,0,vgg19,0,22,8,0,24225.5,26394.530612244896,3394.2022933594517
resnet101,0,35,4,0,resnet152,32,52,4,0,vgg19,0,22,8,0,16993.5,18235.45918367347,2068.4452515205976
resnet101,4,35,4,0,resnet152,0,52,4,0,vgg19,17,22,8,0,24492.5,26080.54081632653,2775.456705085384
